hebrew_word,lemma,transliteration,english_translation,parsing_abbreviation,strongs_number,book,chapter,ordinal
וְחַטָּא֑וֹת,H2403,wə·ḥaṭ·ṭā·’ō·wṯ;,and sins,Conj‑w | N‑fp,H2403,Job,13,2227
פִּֽשְׁעִ֥י,H6588,piš·‘î,my transgression,N‑msc | 1cs,H6588,Job,13,2228
וְ֝חַטָּאתִ֗י,H2403,"wə·ḥaṭ·ṭā·ṯî,",and my sin,Conj‑w | N‑fsc | 1cs,H2403,Job,13,2229
הֹדִיעֵֽנִי׃,H3045,hō·ḏî·‘ê·nî,Make me know,V‑Hifil‑Imp‑ms | 1cs,H3045,Job,13,2230
פָנֶ֥יךָ,H6440,p̄ā·ne·ḵā,Your face,N‑cpc | 2ms,H6440,Job,13,2231
תַסְתִּ֑יר,H5641,ṯas·tîr;,do You hide,V‑Hifil‑Imperf‑2ms,H5641,Job,13,2232
וְתַחְשְׁבֵ֖נִי,H2803,wə·ṯaḥ·šə·ḇê·nî,and regard me,Conj‑w | V‑Qal‑ConjImperf‑2ms | 1cs,H2803,Job,13,2233
לְאוֹיֵ֣ב,H341,lə·’ō·w·yêḇ,as enemy,Prep‑l | V‑Qal‑Prtcpl‑ms,H341,Job,13,2234
נִדָּ֣ף,H5086,nid·dāp̄,driven to and fro,V‑Nifal‑Prtcpl‑ms,H5086,Job,13,2235
תַּעֲר֑וֹץ,H6206,ta·‘ă·rō·wṣ;,You frighten,V‑Qal‑Imperf‑2ms,H6206,Job,13,2236
וְאֶת־,H853,wə·’eṯ-,and,Conj‑w | DirObjM,H853,Job,13,2237
קַ֖שׁ,H7179,qaš,stubble,N‑ms,H7179,Job,13,2238
יָבֵ֣שׁ,H3002,yā·ḇêš,dry,Adj‑ms,H3002,Job,13,2239
תִּרְדֹּֽף׃,H7291,tir·dōp̄.,will You pursue,V‑Qal‑Imperf‑2ms,H7291,Job,13,2240
תִכְתֹּ֣ב,H3789,ṯiḵ·tōḇ,You write,V‑Qal‑Imperf‑2ms,H3789,Job,13,2241
עָלַ֣י,H5921,‘ā·lay,against me,Prep | 1cs,H5921,Job,13,2242
מְרֹר֑וֹת,H4846,mə·rō·rō·wṯ;,bitter things,N‑fp,H4846,Job,13,2243
וְ֝תוֹרִישֵׁ֗נִי,H3423,"wə·ṯō·w·rî·šê·nî,",and make me inherit,Conj‑w | V‑Hifil‑ConjImperf‑2ms | 1cs,H3423,Job,13,2244
עֲוֺנ֥וֹת,H5771,‘ă·wō·nō·wṯ,the iniquities,N‑cpc,H5771,Job,13,2245
נְעוּרָֽי׃,H5271,nə·‘ū·rāy.,of my youth,N‑mpc | 1cs,H5271,Job,13,2246
בַּסַּ֨ד ׀,H5465,bas·saḏ,in the stocks,"Prep‑b, Art | N‑ms",H5465,Job,13,2247
רַגְלַ֗י,H7272,"raḡ·lay,",my feet,N‑fdc | 1cs,H7272,Job,13,2248
וְתִשְׁמ֥וֹר,H8104,wə·ṯiš·mō·wr,and watch closely,Conj‑w | V‑Qal‑ConjImperf‑2ms,H8104,Job,13,2249
כָּל־,H3605,kāl-,all,N‑msc,H3605,Job,13,2250
אָרְחוֹתָ֑י,H734,’ā·rə·ḥō·w·ṯāy;,my paths,N‑cpc | 1cs,H734,Job,13,2251
עַל־,H5921,‘al-,for,Prep,H5921,Job,13,2252
שָׁרְשֵׁ֥י,H8328,šā·rə·šê,the soles,N‑mpc,H8328,Job,13,2253
רַ֝גְלַ֗י,H7272,"raḡ·lay,",of my feet,N‑fdc | 1cs,H7272,Job,13,2254
תִּתְחַקֶּֽה׃,H2707,tiṯ·ḥaq·qeh.,You set a limit,V‑Hitpael‑Imperf‑2ms,H2707,Job,13,2255
כְּרָקָ֣ב,H7538,kə·rā·qāḇ,like a rotten thing,Prep‑k | N‑ms,H7538,Job,13,2256
יִבְלֶ֑ה,H1086,yiḇ·leh;,decays,V‑Qal‑Imperf‑3ms,H1086,Job,13,2257
כְּ֝בֶ֗גֶד,H899,"kə·ḇe·ḡeḏ,",Like a garment,Prep‑k | N‑ms,H899,Job,13,2258
אֲכָ֣לוֹ,H398,’ă·ḵā·lōw,eaten by,V‑Qal‑Perf‑3ms | 3ms,H398,Job,13,2259
עָֽשׁ׃,H6211,‘āš.,a moth,N‑ms,H6211,Job,13,2260
יְל֣וּד,H3205,yə·lūḏ,[who is] born,V‑Qal‑QalPassPrtcpl‑msc,H3205,Job,14,2261
אִשָּׁ֑ה,H802,’iš·šāh;,of woman,N‑fs,H802,Job,14,2262
קְצַ֥ר,H7116,qə·ṣar,is of few,Adj‑msc,H7116,Job,14,2263
יָ֝מִ֗ים,H3117,"yā·mîm,",days,N‑mp,H3117,Job,14,2264
וּֽשְׂבַֽע־,H7646,ū·śə·ḇa‘-,and full,Conj‑w | Adj‑msc,H7646,Job,14,2265
רֹֽגֶז׃,H7267,rō·ḡez.,of trouble,N‑ms,H7267,Job,14,2266
יָ֭צָא,H3318,yā·ṣā,He comes forth,V‑Qal‑Perf‑3ms,H3318,Job,14,2267
וַיִּמָּ֑ל,H5243,way·yim·māl;,and fades away,Conj‑w | V‑Qal‑ConsecImperf‑3ms,H5243,Job,14,2268
וַיִּבְרַ֥ח,H1272,way·yiḇ·raḥ,and He flees,Conj‑w | V‑Qal‑ConsecImperf‑3ms,H1272,Job,14,2269
כַּ֝צֵּ֗ל,H6738,"kaṣ·ṣêl,",like a shadow,"Prep‑k, Art | N‑ms",H6738,Job,14,2270
וְלֹ֣א,H3808,wə·lō,and not,Conj‑w | Adv‑NegPrt,H3808,Job,14,2271
יַעֲמֽוֹד׃,H5975,ya·‘ă·mō·wḏ.,does continue,V‑Qal‑Imperf‑3ms,H5975,Job,14,2272
עַל־,H5921,‘al-,on,Prep,H5921,Job,14,2273
זֶ֭ה,H2088,zeh,this [one],Pro‑ms,H2088,Job,14,2274
פָּקַ֣חְתָּ,H6491,pā·qaḥ·tā,and do You open,V‑Qal‑Perf‑2ms,H6491,Job,14,2275
עֵינֶ֑ךָ,H5869,‘ê·ne·ḵā;,Your eyes,N‑cdc | 2ms,H5869,Job,14,2276
וְאֹ֘תִ֤י,H853,wə·’ō·ṯî,and me,Conj‑w | N‑ms | 1cs,H853,Job,14,2277
תָבִ֖יא,H935,ṯā·ḇî,bring,V‑Hifil‑Imperf‑2ms,H935,Job,14,2278
בְמִשְׁפָּ֣ט,H4941,ḇə·miš·pāṭ,into judgment,Prep | N‑ms,H4941,Job,14,2279
עִמָּֽךְ׃,H5973,‘im·māḵ.,with Yourself,Prep | 2fs,H5973,Job,14,2280
יִתֵּ֣ן,H5414,yit·tên,can bring,V‑Qal‑Imperf‑3ms,H5414,Job,14,2281
טָ֭הוֹר,H2889,ṭā·hō·wr,a clean [thing],Adj‑ms,H2889,Job,14,2282
מִטָּמֵ֗א,H2931,"miṭ·ṭā·mê,",out of an unclean,Prep‑m | Adj‑ms,H2931,Job,14,2283
לֹ֣א,H3808,lō,No,Adv‑NegPrt,H3808,Job,14,2284
אֶחָֽד׃,H259,’e·ḥāḏ.,one,Number‑ms,H259,Job,14,2285
חֲרוּצִ֨ים ׀,H2782,ḥă·rū·ṣîm,[are] determined,V‑Qal‑QalPassPrtcpl‑mp,H2782,Job,14,2286
יָמָ֗יו,H3117,"yā·māw,",his days,N‑mpc | 3ms,H3117,Job,14,2287
מִֽסְפַּר־,H4557,mis·par-,the number,N‑msc,H4557,Job,14,2288
חֳדָשָׁ֥יו,H2320,ḥo·ḏā·šāw,of his months,N‑mpc | 3ms,H2320,Job,14,2289
אִתָּ֑ךְ,H854,’it·tāḵ;,[is] with You,Prep | 2fs,H854,Job,14,2290
(חֻקָּ֥יו),H2706,ḥuq·qāw,his limits,N‑mpc | 3ms,H2706,Job,14,2291
עָ֝שִׂ֗יתָ,H6213,"‘ā·śî·ṯā,",You have appointed,V‑Qal‑Perf‑2ms,H6213,Job,14,2292
וְלֹ֣א,H3808,wə·lō,so that cannot,Conj‑w | Adv‑NegPrt,H3808,Job,14,2293
יַעֲבֽוֹר׃,H5674,ya·‘ă·ḇō·wr.,he pass,V‑Qal‑Imperf‑3ms,H5674,Job,14,2294
מֵעָלָ֣יו,H5921,mê·‘ā·lāw,from him,Prep‑m | 3ms,H5921,Job,14,2295
וְיֶחְדָּ֑ל,H2308,wə·yeḥ·dāl;,that he may rest,Conj‑w | V‑Qal‑ConjImperf‑3ms,H2308,Job,14,2296
עַד־,H5704,‘aḏ-,Till,Prep,H5704,Job,14,2297
יִ֝רְצֶ֗ה,H7521,"yir·ṣeh,",he finishes,V‑Qal‑Imperf‑3ms,H7521,Job,14,2298
כְּשָׂכִ֥יר,H7916,kə·śā·ḵîr,like a hired man,Prep‑k | Adj‑ms,H7916,Job,14,2299
יוֹמֽוֹ׃,H3117,yō·w·mōw.,his day,N‑msc | 3ms,H3117,Job,14,2300
יֵ֥שׁ,H3426,yêš,there is,Adv,H3426,Job,14,2301
לָעֵ֗ץ,H6086,"lā·‘êṣ,",for a tree,"Prep‑l, Art | N‑ms",H6086,Job,14,2302
תִּ֫קְוָ֥ה,H8615,tiq·wāh,hope,N‑fs,H8615,Job,14,2303
אִֽם־,H518,’im-,if,Conj,H518,Job,14,2304
יִ֭כָּרֵת,H3772,yik·kā·rêṯ,it is cut down,V‑Nifal‑Imperf‑3ms,H3772,Job,14,2305
וְע֣וֹד,H5750,wə·‘ō·wḏ,that again,Conj‑w | Adv,H5750,Job,14,2306
יַחֲלִ֑יף,H2498,ya·ḥă·lîp̄;,it will sprout,V‑Hifil‑Imperf‑3ms,H2498,Job,14,2307
וְ֝יֹֽנַקְתּ֗וֹ,H3127,"wə·yō·naq·tōw,",that its tender shoots,Conj‑w | N‑fsc | 3ms,H3127,Job,14,2308
לֹ֣א,H3808,lō,not,Adv‑NegPrt,H3808,Job,14,2309
תֶחְדָּֽל׃,H2308,ṯeḥ·dāl.,will cease,V‑Qal‑Imperf‑3fs,H2308,Job,14,2310
יַזְקִ֣ין,H2204,yaz·qîn,may grow old,V‑Hifil‑Imperf‑3ms,H2204,Job,14,2311
בָּאָ֣רֶץ,H776,bā·’ā·reṣ,in the earth,"Prep‑b, Art | N‑fs",H776,Job,14,2312
שָׁרְשׁ֑וֹ,H8328,šā·rə·šōw;,its root,N‑msc | 3ms,H8328,Job,14,2313
וּ֝בֶעָפָ֗ר,H6083,"ū·ḇe·‘ā·p̄ār,",and in the ground,"Conj‑w, Prep‑b, Art | N‑ms",H6083,Job,14,2314
יָמ֥וּת,H4191,yā·mūṯ,may die,V‑Qal‑Imperf‑3ms,H4191,Job,14,2315
גִּזְעֽוֹ׃,H1503,giz·‘ōw.,its stump,N‑msc | 3ms,H1503,Job,14,2316
מַ֣יִם,H4325,ma·yim,of water,N‑mp,H4325,Job,14,2317
יַפְרִ֑חַ,H6524,yap̄·ri·aḥ;,it will bud,V‑Hifil‑Imperf‑3ms,H6524,Job,14,2318
וְעָשָׂ֖ה,H6213,wə·‘ā·śāh,and bring forth,Conj‑w | V‑Qal‑ConjPerf‑3ms,H6213,Job,14,2319
קָצִ֣יר,H7105,qā·ṣîr,branches,N‑ms,H7105,Job,14,2320
כְּמוֹ־,H3644,kə·mōw-,like,Prep,H3644,Job,14,2321
נָֽטַע׃,H5194,nā·ṭa‘.,a plant,N‑ms,H5194,Job,14,2322
יָ֭מוּת,H4191,yā·mūṯ,dies,V‑Qal‑Imperf‑3ms,H4191,Job,14,2323
וַֽיֶּחֱלָ֑שׁ,H2522,way·ye·ḥĕ·lāš;,and is laid away,Conj‑w | V‑Qal‑ConsecImperf‑3ms,H2522,Job,14,2324
וַיִּגְוַ֖ע,H1478,way·yiḡ·wa‘,and indeed he breathes his last,Conj‑w | V‑Qal‑ConsecImperf‑3ms,H1478,Job,14,2325
אָדָ֣ם,H120,’ā·ḏām,man,N‑ms,H120,Job,14,2326
וְאַיּֽוֹ׃,H346,wə·’ay·yōw.,and where [is] he,Conj‑w | Interrog | 3ms,H346,Job,14,2327
מַ֭יִם,H4325,ma·yim,[As] water,N‑mp,H4325,Job,14,2328
מִנִּי־,H4480,min·nî-,from,Prep,H4480,Job,14,2329
יָ֑ם,H3220,yām;,the sea,N‑ms,H3220,Job,14,2330
וְ֝נָהָ֗ר,H5104,"wə·nā·hār,",and a river,Conj‑w | N‑ms,H5104,Job,14,2331
יֶחֱרַ֥ב,H2717,ye·ḥĕ·raḇ,becomes parched,V‑Qal‑Imperf‑3ms,H2717,Job,14,2332
וְיָבֵֽשׁ׃,H3001,wə·yā·ḇêš.,and dries up,Conj‑w | V‑Qal‑ConjPerf‑3ms,H3001,Job,14,2333
שָׁכַ֗ב,H7901,"šā·ḵaḇ,",lies down,V‑Qal‑Perf‑3ms,H7901,Job,14,2334
וְֽלֹא־,H3808,wə·lō-,and not,Conj‑w | Adv‑NegPrt,H3808,Job,14,2335
יָ֫ק֥וּם,H6965,yā·qūm,does rise,V‑Qal‑Imperf‑3ms,H6965,Job,14,2336
עַד־,H5704,‘aḏ-,Till,Prep,H5704,Job,14,2337
בִּלְתִּ֣י,H1115,bil·tî,no more,Prep,H1115,Job,14,2338
שָׁ֭מַיִם,H8064,ma·yim,the heavens [are],N‑mp,H8064,Job,14,2339
לֹ֣א,H3808,lō,not,Adv‑NegPrt,H3808,Job,14,2340
יָקִ֑יצוּ,H6974,yā·qî·ṣū;,they will awake,V‑Hifil‑Imperf‑3mp,H6974,Job,14,2341
וְלֹֽא־,H3808,wə·lō-,nor,Conj‑w | Adv‑NegPrt,H3808,Job,14,2342
יֵ֝עֹ֗רוּ,H5782,"yê·‘ō·rū,",be roused,V‑Nifal‑Imperf‑3mp,H5782,Job,14,2343
מִשְּׁנָתָֽם׃,H8142,miš·šə·nā·ṯām.,from their sleep,Prep‑m | N‑fsc | 3mp,H8142,Job,14,2344
יִתֵּ֨ן ׀,H5414,yit·tên,-,V‑Qal‑Imperf‑3ms,H5414,Job,14,2345
בִּשְׁא֬וֹל,H7585,biš·’ō·wl,in the grave,Prep‑b | N‑cs,H7585,Job,14,2346
תַּצְפִּנֵ֗נִי,H6845,"taṣ·pi·nê·nî,",You would hide me,V‑Hifil‑Imperf‑2ms | 1cs,H6845,Job,14,2347
תַּ֭סְתִּירֵנִי,H5641,tas·tî·rê·nî,that You would conceal me,V‑Hifil‑Imperf‑2ms | 1cs,H5641,Job,14,2348
עַד־,H5704,‘aḏ-,until,Prep,H5704,Job,14,2349
שׁ֣וּב,H7725,šūḇ,is past,V‑Qal‑Inf,H7725,Job,14,2350
אַפֶּ֑ךָ,H639,’ap·pe·ḵā;,Your wrath,N‑msc | 2ms,H639,Job,14,2351
תָּ֤שִׁ֥ית,H7896,tā·šîṯ,that You would appoint,V‑Qal‑Imperf‑2ms,H7896,Job,14,2352
חֹ֣ק,H2706,ḥōq,a set time,N‑ms,H2706,Job,14,2353
וְתִזְכְּרֵֽנִי׃,H2142,wə·ṯiz·kə·rê·nî.,and remember me,Conj‑w | V‑Qal‑ConjImperf‑2ms | 1cs,H2142,Job,14,2354
יָמ֥וּת,H4191,yā·mūṯ,dies,V‑Qal‑Imperf‑3ms,H4191,Job,14,2355
גֶּ֗בֶר,H1397,"ge·ḇer,",a man,N‑ms,H1397,Job,14,2356
הֲיִ֫חְיֶ֥ה,H2421,hă·yiḥ·yeh,shall he live [again],V‑Qal‑Imperf‑3ms,H2421,Job,14,2357
כָּל־,H3605,kāl-,all,N‑msc,H3605,Job,14,2358
יְמֵ֣י,H3117,yə·mê,the days,N‑mpc,H3117,Job,14,2359
צְבָאִ֣י,H6635,ṣə·ḇā·’î,of my hard service,N‑csc | 1cs,H6635,Job,14,2360
אֲיַחֵ֑ל,H3176,’ă·ya·ḥêl;,I will wait,V‑Piel‑Imperf‑1cs,H3176,Job,14,2361
עַד־,H5704,‘aḏ-,Till,Prep,H5704,Job,14,2362
בּ֝֗וֹא,H935,"bō·w,",comes,V‑Qal‑Inf,H935,Job,14,2363
חֲלִיפָתִֽי׃,H2487,ḥă·lî·p̄ā·ṯî.,my change,N‑fsc | 1cs,H2487,Job,14,2364
וְאָנֹכִ֣י,H595,wə·’ā·nō·ḵî,and I,Conj‑w | Pro‑1cs,H595,Job,14,2365
אֶֽעֱנֶ֑ךָּ,H6030,’e·‘ĕ·ne·kā;,will answer You,V‑Qal‑Imperf‑1cs | 2mse,H6030,Job,14,2366
לְֽמַעֲשֵׂ֖ה,H4639,lə·ma·‘ă·śêh,the work,Prep‑l | N‑msc,H4639,Job,14,2367
יָדֶ֣יךָ,H3027,yā·ḏe·ḵā,of Your hands,N‑fdc | 2ms,H3027,Job,14,2368
תִכְסֹֽף׃,H3700,ṯiḵ·sōp̄.,You shall desire,V‑Qal‑Imperf‑2ms,H3700,Job,14,2369
עַ֭תָּה,H6258,‘at·tāh,now,Adv,H6258,Job,14,2370
צְעָדַ֣י,H6806,ṣə·‘ā·ḏay,my steps,N‑mpc | 1cs,H6806,Job,14,2371
תִּסְפּ֑וֹר,H5608,tis·pō·wr;,You number,V‑Qal‑Imperf‑2ms,H5608,Job,14,2372
לֹֽא־,H3808,lō-,but not,Adv‑NegPrt,H3808,Job,14,2373
תִ֝שְׁמ֗וֹר,H8104,"ṯiš·mō·wr,",do watch,V‑Qal‑Imperf‑2ms,H8104,Job,14,2374
עַל־,H5921,‘al-,over,Prep,H5921,Job,14,2375
חַטָּאתִֽי׃,H2403,ḥaṭ·ṭā·ṯî.,my sin,N‑fsc | 1cs,H2403,Job,14,2376
בִּצְר֣וֹר,H6872,biṣ·rō·wr,in a bag,Prep‑b | N‑ms,H6872,Job,14,2377
פִּשְׁעִ֑י,H6588,piš·‘î;,My transgression,N‑msc | 1cs,H6588,Job,14,2378
וַ֝תִּטְפֹּ֗ל,H2950,"wat·tiṭ·pōl,",and You cover,Conj‑w | V‑Qal‑ConsecImperf‑2ms,H2950,Job,14,2379
עַל־,H5921,‘al-,on,Prep,H5921,Job,14,2380
עֲוֺנִֽי׃,H5771,‘ă·wō·nî.,my iniquity,N‑csc | 1cs,H5771,Job,14,2381
הַר־,H2022,har-,a mountain,N‑ms,H2022,Job,14,2382
נוֹפֵ֣ל,H5307,nō·w·p̄êl,falls,V‑Qal‑Prtcpl‑ms,H5307,Job,14,2383
יִבּ֑וֹל,H5034,yib·bō·wl;,[and] crumbles away,V‑Qal‑Imperf‑3ms,H5034,Job,14,2384
וְ֝צ֗וּר,H6697,"wə·ṣūr,",and [as] a rock,Conj‑w | N‑ms,H6697,Job,14,2385
יֶעְתַּ֥ק,H6275,ye‘·taq,is moved,V‑Qal‑Imperf‑3ms,H6275,Job,14,2386
מִמְּקֹמֽוֹ׃,H4725,mim·mə·qō·mōw.,from its place,Prep‑m | N‑msc | 3ms,H4725,Job,14,2387
שָׁ֥חֲקוּ,H7833,šā·ḥă·qū,wears away,V‑Qal‑Perf‑3cp,H7833,Job,14,2388
מַ֗יִם,H4325,"ma·yim,",[As] water,N‑mp,H4325,Job,14,2389
תִּשְׁטֹֽף־,H7857,tiš·ṭōp̄-,wash away,V‑Qal‑Imperf‑3fs,H7857,Job,14,2390
סְפִיחֶ֥יהָ,H5599,sə·p̄î·ḥe·hā,[And as] torrents,N‑mpc | 3fs,H5599,Job,14,2391
עֲפַר־,H6083,‘ă·p̄ar-,the soil,N‑msc,H6083,Job,14,2392
אָ֑רֶץ,H776,’ā·reṣ;,of the earth,N‑fs,H776,Job,14,2393
וְתִקְוַ֖ת,H8615,wə·ṯiq·waṯ,so the hope,Conj‑w | N‑fsc,H8615,Job,14,2394
אֱנ֣וֹשׁ,H582,’ĕ·nō·wōš,of man,N‑ms,H582,Job,14,2395
הֶאֱבַֽדְתָּ׃,H6,he·’ĕ·ḇaḏ·tā.,You destroy,V‑Hifil‑Perf‑2ms,H6,Job,14,2396
לָ֭נֶצַח,H5331,lā·ne·ṣaḥ,forever,Prep‑l | N‑ms,H5331,Job,14,2397
וַֽיַּהֲלֹ֑ךְ,H1980,way·ya·hă·lōḵ;,and he passes on,Conj‑w | V‑Qal‑ConsecImperf‑3ms,H1980,Job,14,2398
מְשַׁנֶּ֥ה,H8138,mə·šan·neh,You change,V‑Piel‑Prtcpl‑ms,H8138,Job,14,2399
פָ֝נָ֗יו,H6440,"p̄ā·nāw,",his countenance,N‑cpc | 3ms,H6440,Job,14,2400
וַֽתְּשַׁלְּחֵֽהוּ׃,H7971,wat·tə·šal·lə·ḥê·hū.,and send him away,Conj‑w | V‑Piel‑ConsecImperf‑2ms | 3ms,H7971,Job,14,2401
בָ֭נָיו,H1121,ḇā·nāw,His sons,N‑mpc | 3ms,H1121,Job,14,2402
וְלֹ֣א,H3808,wə·lō,and not,Conj‑w | Adv‑NegPrt,H3808,Job,14,2403
יֵדָ֑ע,H3045,yê·ḏā‘;,he does know [it],V‑Qal‑Imperf‑3ms,H3045,Job,14,2404
וְ֝יִצְעֲר֗וּ,H6819,"wə·yiṣ·‘ă·rū,",and they are brought low,Conj‑w | V‑Qal‑ConjImperf‑3mp,H6819,Job,14,2405
וְֽלֹא־,H3808,wə·lō-,and not,Conj‑w | Adv‑NegPrt,H3808,Job,14,2406
יָבִ֥ין,H995,yā·ḇîn,he does perceive [it],V‑Qal‑Imperf‑3ms,H995,Job,14,2407
בְּ֭שָׂרוֹ,H1320,bə·śā·rōw,his flesh,N‑msc | 3ms,H1320,Job,14,2408
עָלָ֣יו,H5921,‘ā·lāw,over it,Prep | 3ms,H5921,Job,14,2409
יִכְאָ֑ב,H3510,yiḵ·’āḇ;,will be in pain,V‑Qal‑Imperf‑3ms,H3510,Job,14,2410
וְ֝נַפְשׁ֗וֹ,H5315,"wə·nap̄·šōw,",and his soul,Conj‑w | N‑fsc | 3ms,H5315,Job,14,2411
עָלָ֥יו,H5921,‘ā·lāw,over it,Prep | 3ms,H5921,Job,14,2412
תֶּאֱבָֽל׃,H56,te·’ĕ·ḇāl.,will mourn,V‑Qal‑Imperf‑3fs,H56,Job,14,2413
אֱלִיפַ֥ז,H464,’ĕ·lî·p̄az,Eliphaz,N‑proper‑ms,H464,Job,15,2414
הַֽתֵּימָנִ֗י,H8489,"hat·tê·mā·nî,",the Temanite,Art | N‑proper‑ms,H8489,Job,15,2415
וַיֹּאמַֽר׃,H559,way·yō·mar.,and said,Conj‑w | V‑Qal‑ConsecImperf‑3ms,H559,Job,15,2416
יַעֲנֶ֥ה,H6030,ya·‘ă·neh,answer,V‑Qal‑Imperf‑3ms,H6030,Job,15,2417
דַֽעַת־,H1847,ḏa·‘aṯ-,with knowledge,N‑fsc,H1847,Job,15,2418
ר֑וּחַ,H7307,rū·aḥ;,empty,N‑cs,H7307,Job,15,2419
וִֽימַלֵּ֖א,H4390,wî·mal·lê,and fill,Conj‑w | V‑Piel‑ConjImperf‑3ms,H4390,Job,15,2420
קָדִ֣ים,H6921,qā·ḏîm,with the east wind,N‑ms,H6921,Job,15,2421
בִּטְנֽוֹ׃,H990,biṭ·nōw.,himself,N‑fsc | 3ms,H990,Job,15,2422
בְּ֭דָבָר,H1697,bə·ḏā·ḇār,with talk,Prep‑b | N‑ms,H1697,Job,15,2423
לֹ֣א,H3808,lō,not,Adv‑NegPrt,H3808,Job,15,2424
יִסְכּ֑וֹן,H5532,yis·kō·wn;,unprofitable,V‑Qal‑Imperf‑3ms,H5532,Job,15,2425
וּ֝מִלִּ֗ים,H4405,"ū·mil·lîm,",Or by speeches,Conj‑w | N‑fp,H4405,Job,15,2426
לֹא־,H3808,lō-,no,Adv‑NegPrt,H3808,Job,15,2427
יוֹעִ֥יל,H3276,yō·w·‘îl,he can do good,V‑Hifil‑Imperf‑3ms,H3276,Job,15,2428
אַ֭תָּה,H859,’at·tāh,you,Pro‑2ms,H859,Job,15,2429
תָּפֵ֣ר,H6565,tā·p̄êr,cast off,V‑Hifil‑Imperf‑2ms,H6565,Job,15,2430
יִרְאָ֑ה,H3374,yir·’āh;,fear,N‑fs,H3374,Job,15,2431
וְתִגְרַ֥ע,H1639,wə·ṯiḡ·ra‘,and restrain,Conj‑w | V‑Qal‑ConjImperf‑2ms,H1639,Job,15,2432
שִׂ֝יחָ֗ה,H7881,"·ḥāh,",prayer,N‑fs,H7881,Job,15,2433
לִפְנֵי־,H6440,lip̄·nê-,before,Prep‑l | N‑mpc,H6440,Job,15,2434
אֵֽל׃,H410,’êl.,God,N‑ms,H410,Job,15,2435
יְאַלֵּ֣ף,H502,yə·’al·lêp̄,teaches,V‑Piel‑Imperf‑3ms,H502,Job,15,2436
עֲוֺנְךָ֣,H5771,‘ă·wō·nə·ḵā,your iniquity,N‑csc | 2ms,H5771,Job,15,2437
פִ֑יךָ,H6310,p̄î·ḵā;,your mouth,N‑msc | 2ms,H6310,Job,15,2438
וְ֝תִבְחַ֗ר,H977,"wə·ṯiḇ·ḥar,",and you choose,Conj‑w | V‑Qal‑ConjImperf‑2ms,H977,Job,15,2439
לְשׁ֣וֹן,H3956,lə·šō·wn,the tongue,N‑csc,H3956,Job,15,2440
עֲרוּמִֽים׃,H6175,‘ă·rū·mîm.,of the crafty,Adj‑mp,H6175,Job,15,2441
פִ֣יךָ,H6310,p̄î·ḵā,Your own mouth,N‑msc | 2ms,H6310,Job,15,2442
וְלֹא־,H3808,wə·lō-,and not,Conj‑w | Adv‑NegPrt,H3808,Job,15,2443
אָ֑נִי,H589,’ā·nî;,I,Pro‑1cs,H589,Job,15,2444
וּ֝שְׂפָתֶ֗יךָ,H8193,"ū·śə·p̄ā·ṯe·ḵā,",and Yes your own lips,Conj‑w | N‑fdc | 2ms,H8193,Job,15,2445
יַעֲנוּ־,H6030,ya·‘ă·nū-,testify,V‑Qal‑Imperf‑3mp,H6030,Job,15,2446
אָ֭דָם,H120,’ā·ḏām,man,N‑ms,H120,Job,15,2447
תִּוָּלֵ֑ד,H3205,tiw·wā·lêḏ;,you [who] was born,V‑Nifal‑Imperf‑2ms,H3205,Job,15,2448
וְלִפְנֵ֖י,H6440,wə·lip̄·nê,Or before,"Conj‑w, Prep‑l | N‑cpc",H6440,Job,15,2449
גְבָע֣וֹת,H1389,ḡə·ḇā·‘ō·wṯ,the hills,N‑fp,H1389,Job,15,2450
חוֹלָֽלְתָּ׃,H2342,ḥō·w·lā·lə·tā.,were you made,V‑Pual‑Perf‑2ms,H2342,Job,15,2451
אֱל֣וֹהַ,H433,’ĕ·lō·w·ha,of God,N‑ms,H433,Job,15,2452
תִּשְׁמָ֑ע,H8085,tiš·mā‘;,you heard,V‑Qal‑Imperf‑2ms,H8085,Job,15,2453
וְתִגְרַ֖ע,H1639,wə·ṯiḡ·ra‘,and do you limit,Conj‑w | V‑Qal‑ConjImperf‑2ms,H1639,Job,15,2454
אֵלֶ֣יךָ,H413,’ê·le·ḵā,to yourself,Prep | 2ms,H413,Job,15,2455
חָכְמָֽה׃,H2451,ḥāḵ·māh,wisdom,N‑fs,H2451,Job,15,2456
יָּ֭דַעְתָּ,H3045,yā·ḏa‘·tā,do you know,V‑Qal‑Perf‑2ms,H3045,Job,15,2457
וְלֹ֣א,H3808,wə·lō,that not,Conj‑w | Adv‑NegPrt,H3808,Job,15,2458
נֵדָ֑ע,H3045,nê·ḏā‘;,we do know,V‑Qal‑Imperf‑1cp,H3045,Job,15,2459
תָּ֝בִ֗ין,H995,"tā·ḇîn,",[What] do you understand,V‑Qal‑Imperf‑2ms,H995,Job,15,2460
וְֽלֹא־,H3808,wə·lō-,and not,Conj‑w | Adv‑NegPrt,H3808,Job,15,2461
עִמָּ֥נוּ,H5973,‘im·mā·nū,in us,Prep | 1cp,H5973,Job,15,2462
הֽוּא׃,H1931,hū.,it [is],Pro‑3ms,H1931,Job,15,2463
שָׂ֣ב,H7867,śāḇ,the gray-haired,V‑Qal‑Prtcpl‑ms,H7867,Job,15,2464
